Srce,Province,PublishedDate,PropertyType,PropertyState,MtTot,Bdroom,Bath,Parking,PriceUF,Link
"portal inmobiliario","Las Condes","09/06/2020","Aparment","usada","120","3","3","1","6944","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5593259-rotonda-atenas-cristobal-colon-uda#position=7&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1"
"portal inmobiliario","Las Condes","10/09/2019","Aparment","usada","114","4","3","1","6800","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5067096-avenida-cristobal-colon-3940-departamento-713-uda#position=27&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1"
"portal inmobiliario","Las Condes","06/26/2020","Aparment","usada","102","3","2","1","6700","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5683945-los-militares-noruega-uda#position=5&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1"
"portal inmobiliario","Las Condes","01/23/2020","Aparment","usada","104","4","3","1","6597","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5372641-tomas-moro-monrroe-uda#position=25&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1"
"portal inmobiliario","Las Condes","01/07/2020","Aparment","usada","100","3","2","1","6800","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5692445-mar-del-sur-uda#position=3&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1"
"portal inmobiliario","Las Condes","03/18/2020","Aparment","usada","120","4","5","3","6900","https://www.portalinmobiliario.com/MLC-522359380-propiedad-en-pontevedra-nor-oriente-_JM#position=16&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1"
"portal inmobiliario","Las Condes","03/03/2020","Aparment","usada","105","3","2","1","7000","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5470519-escuela-militar-uda#position=21&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1"
"portal inmobiliario","Las Condes","11/03/2020","Aparment","usada","102","3","2","1","6250","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5465283-mar-del-sur-colon-sebastian-el-cano-uda#position=19&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1"
"portal inmobiliario","Las Condes","09/23/2019","Aparment","usada","120","3","3","2","6900","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5084254-las-condesmall-sport2-estacionamientos-uda#position=26&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1"
"portal inmobiliario","Las Condes","02/25/2020","Aparment","usada","113","3","2","1","6800","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5453886-cristobal-colon-tobalaba-uda#position=22&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1"
"portal inmobiliario","Las Condes","02/17/2020","Aparment","usada","102","3","2","1","7000","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5431023-americo-vespucio-apoquindo-escuela-militar--uda#position=24&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1"
"portal inmobiliario","Las Condes","04/23/2020","Aparment","usada","100","3","3","2","6901","https://www.portalinmobiliario.com/MLC-524430457-departamento-en-venta-metro-hernando-de-magallanes-_JM#position=14&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1"
"portal inmobiliario","Las Condes","12/05/2020","Aparment","usada","112","3","2","1","6486","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5567352-martin-alonso-pinzon-5020-departamento-36-uda#position=11&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1"
"portal inmobiliario","Las Condes","03/07/2020","Aparment","usada","111","3","3","1","6850","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5695864-sebastian-elcano-cristobal-colon-uda#position=2&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1"
"portal inmobiliario","Las Condes","06/26/2020","Aparment","usada","102","3","2","1","6534","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5685301-rotonda-atenas-colon-uda#position=4&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1"
