Srce,Region,Province,PublishedDate,PropertyType,PropertyState,Age,Stage,Delivery,CommonExpnsCLP,Floor,ForInvestment,MtTot,MtUtil,Bdroom,Bath,Parking,Storage,Pool,PriceUF,Link
"portal inmobiliario","rm","vitacura","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","110","100","2","2","0","1","1","10990","https://www.portalinmobiliario.com/mlc-537515576-departamento-en-venta-de-2-dorm-en-vitacura-_jm"
"portal inmobiliario","rm","nunoa","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","133","133","4","3","0","0","0","6352","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5723669-vicuna-mackena-uda"
"portal inmobiliario","rm","las condes","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","85","77","2","2","1","1","1","7500","https://www.portalinmobiliario.com/mlc-537039234-las-condes-_jm"
"portal inmobiliario","rm","las condes","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","129","111","3","2","1","1","0","9819","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5726415-luis-zegers-apoquindo-c_259856-uda"
"portal inmobiliario","rm","providencia","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","56","45","1","1","1","1","1","5265","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5726058-metro-ines-de-suarez-nuevos-123d-uda"
"portal inmobiliario","rm","providencia","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","84","83","2","2","1","1","0","6000","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5723912-metro-los-leones-ricardo-lyon-nueva-providencia-uda"
"portal inmobiliario","rm","nunoa","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","122","111","3","3","0","0","0","8496","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5727236-metro-villa-frei-uda"
"portal inmobiliario","rm","providencia","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","120","110","3","2","0","1","0","9500","https://www.portalinmobiliario.com/mlc-537043006-departamento-en-venta-de-3-dorm-en-providencia-_jm"
"portal inmobiliario","rm","san miguel","15/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","57","52","2","2","1","1","1","3100","https://www.portalinmobiliario.com/mlc-536813691-departamento-en-venta-de-2-dorm-en-san-miguel-_jm"
"portal inmobiliario","rm","vitacura","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","80","72","2","2","1","1","1","7490","https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5725565-pedro-canisio-uda"
"portal inmobiliario","rm","vitacura","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","219","207","4","4","1","1","1","20300","https://www.portalinmobiliario.com/mlc-537039140-santa-maria-de-manquehue-_jm"
"portal inmobiliario","rm","vitacura","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","264","132","3","2","0","1","0","10900","https://www.portalinmobiliario.com/mlc-537540075-departamento-en-venta-de-3-dorm-en-vitacura-_jm"
"portal inmobiliario","rm","vitacura","16/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","92","92","2","2","2","1","1","9100","https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5722563-lo-gallo-uda"
"portal inmobiliario","rm","las condes","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","128","110","3","2","1","1","1","11261","https://www.portalinmobiliario.com/mlc-537044920-departamento-en-venta-de-3-dorm-en-las-condes-_jm"
"portal inmobiliario","rm","santiago","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","57","57","3","2","0","0","1","3990","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5723597-compania-de-jesus-uda"
"portal inmobiliario","rm","providencia","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","210","120","4","2","1","1","0","10300","https://www.portalinmobiliario.com/mlc-537039284-mardoqueo-fernandez-_jm"
"portal inmobiliario","rm","nunoa","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","78","70","3","2","1","1","1","5290","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5724301-metro-nuble-uda"
"portal inmobiliario","rm","el bosque","16/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","55","55","3","1","0","0","0","1354","https://www.portalinmobiliario.com/venta/departamento/el-bosque-metropolitana/5722468-indio-geronimo-10711-departamento-t3-uda"
"portal inmobiliario","rm","lo barnechea","16/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","67","55","2","2","0","0","0","4000","https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5722328-20110-nueva-la-parva-manzanito-uda"
"portal inmobiliario","rm","las condes","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","128","118","3","2","1","1","0","9573","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5726081-colon-sebastian-el-cano-c_259264-uda"
"portal inmobiliario","rm","la reina","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","77","77","3","1","1","0","0","4350","https://www.portalinmobiliario.com/mlc-537038445-muy-buena-ubicacion-y-excelente-estado-_jm"
"portal inmobiliario","rm","las condes","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","270","240","4","4","3","1","1","19300","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5722902-oscar-tenhann-presidente-riesco-uda"
"portal inmobiliario","rm","la cisterna","20/07/2020","aparment","nueva","-16","-16","-16","-16","-16","Y","39","-16","2","1","1","1","1","2206","https://www.portalinmobiliario.com/venta/departamento/la-cisterna-metropolitana/9641-santa-elisa-460-nva"
"portal inmobiliario","rm","las condes","14/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","28","28","1","1","0","0","1","3100","https://www.portalinmobiliario.com/mlc-536697487-departamento-en-venta-de-1-dorm-en-las-condes-_jm"
"portal inmobiliario","rm","las condes","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","134","134","3","3","0","0","1","11406","https://www.portalinmobiliario.com/mlc-537044871-departamento-en-venta-de-3-dorm-en-las-condes-_jm"
"portal inmobiliario","rm","las condes","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","-16","58","2","1","1","1","1","6200","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5726851-neveria-puerta-del-sol-c_259948-uda"
