snap_dt,srce,region,province,property_type,property_state,size_group,count,mt_util_min,mt_util_max,mt_util_avg,mt_tot_min,mt_tot_max,mt_tot_avg,price_min,price_max,price_avg,etl_uf_x_mt2_min,etl_uf_x_mt2_max,etl_uf_x_mt2_avg,etl_value_min,etl_value_max,etl_value_avg,etl_score_min,etl_score_max,etl_score_avg
20200724,portal inmobiliario,rm,san miguel,aparment,usada,90TO100,3,91,100,97,91,175,132,4850,9950,8000,53,100,82,1456,2145,1777,187,300,234
20200721,portal inmobiliario,rm,san miguel,aparment,usada,90TO100,6,95,100,98,97,175,129,4340,9950,6870,43,100,70,1406,2145,1753,195,490,277
20200723,portal inmobiliario,rm,san miguel,aparment,nueva,LT30,4,29,29,29,32,70,49,2212,2212,2212,76,76,76,271,681,454,122,307,205
20200718,portal inmobiliario,rm,san miguel,aparment,usada,LT30,1,22,22,22,22,22,22,1600,1600,1600,73,73,73,165,165,165,103,103,103
20200724,portal inmobiliario,rm,san miguel,aparment,usada,LT30,2,22,29,26,22,29,26,1600,1750,1675,60,73,67,165,217,191,103,124,114
20200725,portal inmobiliario,rm,san miguel,aparment,usada,LT30,2,22,29,26,22,29,26,1600,1750,1675,60,73,67,165,217,191,103,124,114
20200723,portal inmobiliario,rm,san miguel,aparment,usada,LT30,2,22,29,26,22,29,26,1600,1750,1675,60,73,67,165,217,191,103,124,114
20200718,portal inmobiliario,rm,san miguel,house,usada,100TO110,1,110,110,110,400,400,400,6179,6179,6179,56,56,56,4330,4330,4330,700,700,700
20200721,portal inmobiliario,rm,san miguel,house,usada,100TO110,1,110,110,110,400,400,400,6179,6179,6179,56,56,56,4330,4330,4330,700,700,700
20200725,portal inmobiliario,rm,san miguel,house,usada,100TO110,1,110,110,110,400,400,400,6179,6179,6179,56,56,56,4330,4330,4330,700,700,700
20200725,portal inmobiliario,rm,san miguel,house,usada,110TO120,1,120,120,120,500,500,500,5208,5208,5208,43,43,43,4507,4507,4507,865,865,865
20200723,portal inmobiliario,rm,san miguel,house,usada,110TO120,2,114,120,117,247,500,374,5208,8506,6857,43,75,59,2346,4507,3427,275,865,570
20200718,portal inmobiliario,rm,san miguel,house,usada,110TO120,1,114,114,114,247,247,247,8506,8506,8506,75,75,75,2346,2346,2346,275,275,275
20200721,portal inmobiliario,rm,san miguel,house,usada,110TO120,2,114,120,117,247,500,374,5208,8506,6857,43,75,59,2346,4507,3427,275,865,570
20200724,portal inmobiliario,rm,san miguel,house,usada,110TO120,1,120,120,120,500,500,500,5208,5208,5208,43,43,43,4507,4507,4507,865,865,865
20200725,portal inmobiliario,rm,san miguel,house,usada,130TO140,1,135,135,135,202,202,202,6944,6944,6944,51,51,51,2200,2200,2200,316,316,316
20200724,portal inmobiliario,rm,san miguel,house,usada,130TO140,1,135,135,135,202,202,202,6944,6944,6944,51,51,51,2200,2200,2200,316,316,316
20200721,portal inmobiliario,rm,san miguel,house,usada,140TO150,1,145,145,145,1080,1080,1080,22569,22569,22569,156,156,156,12568,12568,12568,556,556,556
20200723,portal inmobiliario,rm,san miguel,house,usada,140TO150,1,145,145,145,1080,1080,1080,22569,22569,22569,156,156,156,12568,12568,12568,556,556,556
20200718,portal inmobiliario,rm,san miguel,house,usada,140TO150,1,145,145,145,1080,1080,1080,22569,22569,22569,156,156,156,12568,12568,12568,556,556,556
20200721,portal inmobiliario,rm,san miguel,house,usada,150TO160,1,154,154,154,460,460,460,10100,10100,10100,66,66,66,5222,5222,5222,517,517,517
20200718,portal inmobiliario,rm,san miguel,house,usada,150TO160,2,154,154,154,460,462,461,10100,10100,10100,66,66,66,4365,5222,4794,432,517,475
20200723,portal inmobiliario,rm,san miguel,house,usada,150TO160,2,154,154,154,460,462,461,10100,10100,10100,66,66,66,4365,5222,4794,432,517,475
20200721,portal inmobiliario,rm,san miguel,house,usada,160TO170,1,170,170,170,195,195,195,2361,2361,2361,14,14,14,1718,1718,1718,727,727,727
20200725,portal inmobiliario,rm,san miguel,house,usada,160TO170,1,170,170,170,195,195,195,2361,2361,2361,14,14,14,1718,1718,1718,727,727,727
20200724,portal inmobiliario,rm,san miguel,house,usada,160TO170,1,170,170,170,195,195,195,2361,2361,2361,14,14,14,1718,1718,1718,727,727,727
20200723,portal inmobiliario,rm,san miguel,house,usada,160TO170,1,170,170,170,195,195,195,2361,2361,2361,14,14,14,1718,1718,1718,727,727,727
20200718,portal inmobiliario,rm,san miguel,house,usada,160TO170,1,170,170,170,195,195,195,2361,2361,2361,14,14,14,1718,1718,1718,727,727,727
20200718,portal inmobiliario,rm,san miguel,house,usada,190TO2H,1,200,200,200,400,400,400,13888,13888,13888,69,69,69,4148,4148,4148,298,298,298
20200721,portal inmobiliario,rm,san miguel,house,usada,190TO2H,1,200,200,200,400,400,400,13888,13888,13888,69,69,69,4148,4148,4148,298,298,298
20200723,portal inmobiliario,rm,san miguel,house,usada,190TO2H,1,200,200,200,400,400,400,13888,13888,13888,69,69,69,4148,4148,4148,298,298,298
20200718,portal inmobiliario,rm,san miguel,house,usada,250TO3H,1,260,260,260,212,212,212,6300,6300,6300,30,30,30,2813,2813,2813,446,446,446
20200723,portal inmobiliario,rm,san miguel,house,usada,2HTO250,1,238,238,238,259,259,259,9375,9375,9375,39,39,39,3053,3053,3053,325,325,325
20200718,portal inmobiliario,rm,san miguel,house,usada,2HTO250,1,238,238,238,259,259,259,9375,9375,9375,39,39,39,3053,3053,3053,325,325,325
20200721,portal inmobiliario,rm,san miguel,house,usada,2HTO250,1,238,238,238,259,259,259,9375,9375,9375,39,39,39,3053,3053,3053,325,325,325
20200725,portal inmobiliario,rm,san miguel,house,usada,2HTO250,1,238,238,238,259,259,259,9375,9375,9375,39,39,39,3053,3053,3053,325,325,325
20200721,portal inmobiliario,rm,san miguel,house,usada,4HTO5H,1,430,430,430,1100,1100,1100,20000,20000,20000,47,47,47,15825,15825,15825,791,791,791
20200723,portal inmobiliario,rm,san miguel,house,usada,4HTO5H,1,430,430,430,1100,1100,1100,20000,20000,20000,47,47,47,15825,15825,15825,791,791,791
20200721,portal inmobiliario,rm,san miguel,house,usada,80TO90,1,90,90,90,157,157,157,4340,4340,4340,48,48,48,1307,1307,1307,301,301,301
20200724,portal inmobiliario,rm,san miguel,house,usada,80TO90,1,80,80,80,200,200,200,6200,6200,6200,78,78,78,1079,1079,1079,174,174,174
20200723,portal inmobiliario,rm,san miguel,house,usada,80TO90,1,80,80,80,200,200,200,6200,6200,6200,78,78,78,1079,1079,1079,174,174,174
20200718,portal inmobiliario,rm,san miguel,house,usada,80TO90,1,90,90,90,157,157,157,4340,4340,4340,48,48,48,1307,1307,1307,301,301,301
20200725,portal inmobiliario,rm,san miguel,house,usada,80TO90,2,70,80,75,98,200,149,3819,6200,5010,55,78,67,788,1079,934,174,206,190
20200723,portal inmobiliario,rm,san miguel,house,usada,LT30,1,1,1,1,345,345,345,4520,4520,4520,4520,4520,4520,3252,3252,3252,719,719,719
20200718,portal inmobiliario,rm,san miguel,house,usada,LT30,1,1,1,1,345,345,345,4520,4520,4520,4520,4520,4520,3252,3252,3252,719,719,719
20200725,portal inmobiliario,rm,san miguel,house,usada,LT30,2,1,1,1,345,490,418,4520,6750,5635,4520,6750,5635,3252,3731,3492,552,719,636
20200724,portal inmobiliario,rm,san miguel,house,usada,LT30,2,1,1,1,345,490,418,4520,6750,5635,4520,6750,5635,3252,3731,3492,552,719,636
20200721,portal inmobiliario,rm,san miguel,house,usada,LT30,1,1,1,1,345,345,345,4520,4520,4520,4520,4520,4520,3252,3252,3252,719,719,719
20200718,portal inmobiliario,rm,san ramon,aparment,usada,80TO90,1,60,60,60,60,60,60,1215,1215,1215,20,20,20,765,765,765,629,629,629
20200725,portal inmobiliario,rm,san ramon,aparment,usada,80TO90,1,60,60,60,60,60,60,1215,1215,1215,20,20,20,765,765,765,629,629,629
20200724,portal inmobiliario,rm,san ramon,aparment,usada,80TO90,1,60,60,60,60,60,60,1215,1215,1215,20,20,20,765,765,765,629,629,629
20200723,portal inmobiliario,rm,san ramon,aparment,usada,80TO90,1,60,60,60,60,60,60,1215,1215,1215,20,20,20,765,765,765,629,629,629
20200721,portal inmobiliario,rm,san ramon,aparment,usada,80TO90,1,60,60,60,60,60,60,1215,1215,1215,20,20,20,765,765,765,629,629,629
20200724,portal inmobiliario,rm,san ramon,house,usada,120TO130,1,129,129,129,144,144,144,2534,2534,2534,20,20,20,2654,2654,2654,1047,1047,1047
20200723,portal inmobiliario,rm,san ramon,house,usada,120TO130,1,129,129,129,144,144,144,2534,2534,2534,20,20,20,2654,2654,2654,1047,1047,1047
20200725,portal inmobiliario,rm,san ramon,house,usada,120TO130,1,129,129,129,144,144,144,2534,2534,2534,20,20,20,2654,2654,2654,1047,1047,1047
20200721,portal inmobiliario,rm,san ramon,house,usada,120TO130,1,129,129,129,144,144,144,2534,2534,2534,20,20,20,2654,2654,2654,1047,1047,1047
20200718,portal inmobiliario,rm,san ramon,house,usada,120TO130,1,129,129,129,144,144,144,2534,2534,2534,20,20,20,2654,2654,2654,1047,1047,1047
20200718,portal inmobiliario,rm,san ramon,house,usada,130TO140,1,140,140,140,365,365,365,3993,3993,3993,29,29,29,2508,2508,2508,628,628,628
20200721,portal inmobiliario,rm,san ramon,house,usada,1KTO5K,1,1111,1111,1111,1111,1111,1111,2479,2479,2479,2,2,2,7971,7971,7971,3215,3215,3215
20200718,portal inmobiliario,rm,san ramon,house,usada,1KTO5K,1,1111,1111,1111,1111,1111,1111,2479,2479,2479,2,2,2,7971,7971,7971,3215,3215,3215
20200725,portal inmobiliario,rm,san ramon,house,usada,2HTO250,1,,,,220,220,220,3819,3819,3819,17,17,17,1430,1430,1430,374,374,374
20200723,portal inmobiliario,rm,san ramon,house,usada,2HTO250,1,,,,220,220,220,3819,3819,3819,17,17,17,1430,1430,1430,374,374,374
20200724,portal inmobiliario,rm,san ramon,house,usada,2HTO250,1,,,,220,220,220,3819,3819,3819,17,17,17,1430,1430,1430,374,374,374
20200724,portal inmobiliario,rm,san ramon,house,usada,90TO100,1,97,97,97,128,128,128,2792,2792,2792,29,29,29,804,804,804,287,287,287
20200725,portal inmobiliario,rm,san ramon,house,usada,90TO100,1,97,97,97,128,128,128,2792,2792,2792,29,29,29,804,804,804,287,287,287
20200723,portal inmobiliario,rm,santiago,aparment,usada,100TO110,1,108,108,108,130,130,130,11200,11200,11200,104,104,104,1693,1693,1693,151,151,151
20200725,portal inmobiliario,rm,santiago,aparment,usada,100TO110,2,108,110,109,110,130,120,4500,11200,7850,41,104,73,1430,1693,1562,151,317,234
20200724,portal inmobiliario,rm,santiago,aparment,usada,100TO110,3,108,110,110,110,130,117,4500,11200,6854,41,104,63,1430,1693,1555,151,317,262
20200725,portal inmobiliario,rm,santiago,aparment,usada,110TO120,1,113,113,113,124,124,124,5000,5000,5000,44,44,44,2054,2054,2054,410,410,410
20200723,portal inmobiliario,rm,santiago,aparment,usada,110TO120,1,113,113,113,124,124,124,5000,5000,5000,44,44,44,2054,2054,2054,410,410,410
20200724,portal inmobiliario,rm,santiago,aparment,usada,110TO120,2,113,118,116,118,124,121,5000,5555,5278,44,47,46,2054,2124,2089,382,410,396
20200725,portal inmobiliario,rm,santiago,aparment,usada,120TO130,2,130,130,130,130,155,143,7534,8333,7934,58,64,61,1690,1890,1790,202,250,226
20200721,portal inmobiliario,rm,santiago,aparment,usada,120TO130,1,121,121,121,121,121,121,3050,3050,3050,25,25,25,1573,1573,1573,515,515,515
20200724,portal inmobiliario,rm,santiago,aparment,usada,120TO130,2,130,130,130,130,155,143,7534,8333,7934,58,64,61,1690,1890,1790,202,250,226
20200718,portal inmobiliario,rm,santiago,aparment,usada,120TO130,1,121,121,121,121,121,121,3050,3050,3050,25,25,25,1573,1573,1573,515,515,515
20200723,portal inmobiliario,rm,santiago,aparment,usada,120TO130,1,121,121,121,121,121,121,3050,3050,3050,25,25,25,1573,1573,1573,515,515,515
20200723,portal inmobiliario,rm,santiago,aparment,usada,130TO140,1,135,135,135,135,135,135,11500,11500,11500,85,85,85,1755,1755,1755,152,152,152
20200721,portal inmobiliario,rm,santiago,aparment,usada,130TO140,1,135,135,135,135,135,135,11500,11500,11500,85,85,85,1755,1755,1755,152,152,152
20200724,portal inmobiliario,rm,santiago,aparment,usada,130TO140,1,135,135,135,135,135,135,11500,11500,11500,85,85,85,1755,1755,1755,152,152,152
20200721,portal inmobiliario,rm,santiago,aparment,usada,150TO160,1,160,160,160,180,180,180,9900,9900,9900,62,62,62,2688,2688,2688,271,271,271
20200718,portal inmobiliario,rm,santiago,aparment,usada,150TO160,1,160,160,160,180,180,180,9900,9900,9900,62,62,62,2688,2688,2688,271,271,271
20200723,portal inmobiliario,rm,santiago,aparment,usada,150TO160,1,160,160,160,180,180,180,9900,9900,9900,62,62,62,2688,2688,2688,271,271,271
20200724,portal inmobiliario,rm,santiago,aparment,usada,150TO160,1,155,155,155,150,150,150,8000,8000,8000,53,53,53,2983,2983,2983,372,372,372
20200718,portal inmobiliario,rm,santiago,aparment,usada,160TO170,3,168,170,170,170,178,173,9650,13715,11005,57,82,66,2550,2752,2618,200,264,243
20200721,portal inmobiliario,rm,santiago,aparment,usada,160TO170,1,170,170,170,170,170,170,9650,9650,9650,57,57,57,2550,2550,2550,264,264,264
20200721,portal inmobiliario,rm,santiago,aparment,usada,170TO180,1,180,180,180,180,180,180,7200,7200,7200,40,40,40,3150,3150,3150,437,437,437
20200718,portal inmobiliario,rm,santiago,aparment,usada,170TO180,1,180,180,180,180,180,180,7200,7200,7200,40,40,40,3150,3150,3150,437,437,437
20200723,portal inmobiliario,rm,santiago,aparment,usada,170TO180,1,180,180,180,180,180,180,7200,7200,7200,40,40,40,3150,3150,3150,437,437,437
20200724,portal inmobiliario,rm,santiago,aparment,usada,180TO190,1,186,186,186,186,186,186,16950,16950,16950,91,91,91,3069,3069,3069,181,181,181
20200721,portal inmobiliario,rm,santiago,aparment,usada,180TO190,1,186,186,186,186,186,186,16950,16950,16950,91,91,91,3069,3069,3069,181,181,181
20200723,portal inmobiliario,rm,santiago,aparment,usada,180TO190,1,186,186,186,186,186,186,16950,16950,16950,91,91,91,3069,3069,3069,181,181,181
20200718,portal inmobiliario,rm,santiago,aparment,usada,2HTO250,1,246,246,246,260,260,260,20000,20000,20000,81,81,81,4528,4528,4528,226,226,226
20200723,portal inmobiliario,rm,santiago,aparment,usada,2HTO250,1,246,246,246,260,260,260,20000,20000,20000,81,81,81,4528,4528,4528,226,226,226
20200721,portal inmobiliario,rm,santiago,aparment,usada,2HTO250,1,246,246,246,260,260,260,20000,20000,20000,81,81,81,4528,4528,4528,226,226,226
20200721,portal inmobiliario,rm,santiago,aparment,usada,80TO90,215,31,90,50,31,136,52,1458,6600,3023,33,121,62,102,1513,615,39,451,199
20200723,portal inmobiliario,rm,santiago,aparment,usada,80TO90,204,31,90,50,31,136,52,1458,8500,3038,33,121,63,102,1511,609,39,451,196
20200718,portal inmobiliario,rm,santiago,aparment,usada,80TO90,226,31,90,49,31,136,52,1458,7850,3017,36,121,63,118,1513,604,75,409,196
20200718,portal inmobiliario,rm,santiago,aparment,nueva,80TO90,2,,,,52,60,56,2426,2426,2426,40,47,44,239,324,282,98,133,116
20200725,portal inmobiliario,rm,santiago,aparment,usada,80TO90,227,31,89,49,31,98,51,1458,8500,2927,27,113,62,189,1392,598,64,451,201
20200724,portal inmobiliario,rm,santiago,aparment,usada,80TO90,212,31,89,50,31,98,52,1458,8500,2972,27,113,61,102,1392,611,39,451,202
20200723,portal inmobiliario,rm,santiago,aparment,nueva,80TO90,8,31,40,33,32,58,45,2190,3524,2510,68,88,76,256,649,463,110,256,185
20200724,portal inmobiliario,rm,santiago,aparment,usada,90TO100,5,92,97,95,92,105,98,4690,6000,5318,48,65,57,1067,2004,1455,227,334,271
20200725,portal inmobiliario,rm,santiago,aparment,usada,90TO100,5,92,97,95,95,105,98,4583,6000,5069,48,65,54,1261,2004,1508,237,334,297
20200718,portal inmobiliario,rm,santiago,aparment,usada,90TO100,4,93,96,95,96,130,107,5381,9800,6696,57,103,71,1152,2004,1504,161,334,235
20200723,portal inmobiliario,rm,santiago,aparment,usada,90TO100,3,94,97,96,96,97,97,4690,5600,5224,48,58,55,1067,1279,1166,205,237,223
20200721,portal inmobiliario,rm,santiago,aparment,usada,90TO100,4,93,96,95,96,130,107,5381,9800,6696,57,103,71,1152,2004,1504,161,334,235
20200725,portal inmobiliario,rm,santiago,aparment,nueva,LT30,1,21,21,21,29,29,29,2243,2243,2243,107,107,107,242,242,242,107,107,107
20200718,portal inmobiliario,rm,santiago,aparment,nueva,LT30,2,,,,19,29,24,1820,2426,2123,84,96,90,72,110,91,39,45,42
20200724,portal inmobiliario,rm,santiago,aparment,usada,LT30,30,17,30,27,17,33,27,1215,2638,1913,51,95,74,91,323,229,37,185,121
20200721,portal inmobiliario,rm,santiago,aparment,usada,LT30,45,17,30,27,17,32,28,1319,2638,1941,55,95,73,119,322,234,73,159,121
20200723,portal inmobiliario,rm,santiago,aparment,usada,LT30,38,17,30,27,17,33,28,1319,2638,1934,53,95,73,91,322,233,37,185,121
20200725,portal inmobiliario,rm,santiago,aparment,usada,LT30,36,19,30,27,20,33,28,1215,2400,1928,51,95,73,91,323,233,37,185,122
20200721,portal inmobiliario,rm,santiago,aparment,nueva,LT30,4,26,26,26,19,60,40,1820,2426,2275,93,96,94,72,554,334,39,228,140
20200718,portal inmobiliario,rm,santiago,aparment,usada,LT30,46,18,30,28,18,32,28,1319,2430,1926,44,95,72,140,300,235,73,181,123
20200723,portal inmobiliario,rm,santiago,aparment,nueva,LT30,2,19,21,20,29,33,31,1710,2243,1977,90,107,99,242,246,244,107,143,125
20200724,portal inmobiliario,rm,santiago,aparment,nueva,LT30,1,21,21,21,29,29,29,2243,2243,2243,107,107,107,242,242,242,107,107,107
20200721,portal inmobiliario,rm,santiago,house,usada,100TO110,1,110,110,110,158,158,158,4687,4687,4687,43,43,43,1641,1641,1641,350,350,350
20200724,portal inmobiliario,rm,santiago,house,usada,110TO120,3,112,120,117,130,161,143,3472,5104,4537,31,43,39,1365,1630,1481,271,417,336
20200725,portal inmobiliario,rm,santiago,house,usada,110TO120,2,117,120,119,130,137,134,5034,5104,5069,43,43,43,1365,1630,1498,271,319,295
20200723,portal inmobiliario,rm,santiago,house,usada,110TO120,2,112,117,115,130,161,146,3472,5034,4253,31,43,37,1365,1448,1407,271,417,344
20200718,portal inmobiliario,rm,santiago,house,usada,110TO120,2,112,117,115,130,161,146,3472,5034,4253,31,43,37,1365,1448,1407,271,417,344
20200721,portal inmobiliario,rm,santiago,house,usada,110TO120,2,112,117,115,130,161,146,3472,5034,4253,31,43,37,1365,1448,1407,271,417,344
20200723,portal inmobiliario,rm,santiago,house,usada,130TO140,4,139,140,140,140,610,387,2100,12000,8625,15,86,62,1492,6358,4009,357,710,517
20200718,portal inmobiliario,rm,santiago,house,usada,130TO140,3,133,140,138,150,418,316,5800,12000,9234,44,86,67,1969,4286,3385,339,393,363
20200725,portal inmobiliario,rm,santiago,house,usada,130TO140,1,140,140,140,140,140,140,2100,2100,2100,15,15,15,1492,1492,1492,710,710,710
20200724,portal inmobiliario,rm,santiago,house,usada,130TO140,1,140,140,140,140,140,140,2100,2100,2100,15,15,15,1492,1492,1492,710,710,710
20200721,portal inmobiliario,rm,santiago,house,usada,130TO140,3,133,140,138,150,418,316,5800,12000,9234,44,86,67,1969,4286,3385,339,393,363
20200725,portal inmobiliario,rm,santiago,house,usada,140TO150,1,144,144,144,250,250,250,3819,3819,3819,27,27,27,2326,2326,2326,609,609,609
20200721,portal inmobiliario,rm,santiago,house,usada,140TO150,1,147,147,147,159,159,159,4370,4370,4370,30,30,30,2005,2005,2005,458,458,458
20200718,portal inmobiliario,rm,santiago,house,usada,140TO150,1,147,147,147,159,159,159,4370,4370,4370,30,30,30,2005,2005,2005,458,458,458
20200721,portal inmobiliario,rm,santiago,house,usada,150TO160,2,154,156,155,106,251,179,7149,8000,7575,52,67,60,1510,1815,1663,211,226,219
20200723,portal inmobiliario,rm,santiago,house,usada,150TO160,2,154,156,155,106,251,179,7149,8000,7575,52,67,60,1510,1815,1663,211,226,219
20200724,portal inmobiliario,rm,santiago,house,usada,150TO160,2,154,156,155,106,251,179,7149,8000,7575,52,67,60,1510,1815,1663,211,226,219
20200718,portal inmobiliario,rm,santiago,house,usada,150TO160,1,154,154,154,251,251,251,8000,8000,8000,52,52,52,1815,1815,1815,226,226,226
20200725,portal inmobiliario,rm,santiago,house,usada,150TO160,1,156,156,156,106,106,106,7149,7149,7149,67,67,67,1510,1510,1510,211,211,211
20200723,portal inmobiliario,rm,santiago,house,usada,160TO170,1,170,170,170,470,470,470,12250,12250,12250,72,72,72,5058,5058,5058,412,412,412
20200724,portal inmobiliario,rm,santiago,house,usada,160TO170,1,170,170,170,470,470,470,12250,12250,12250,72,72,72,5058,5058,5058,412,412,412
20200725,portal inmobiliario,rm,santiago,house,usada,160TO170,1,170,170,170,470,470,470,12250,12250,12250,72,72,72,5058,5058,5058,412,412,412
20200721,portal inmobiliario,rm,santiago,house,usada,170TO180,1,180,180,180,529,529,529,18000,18000,18000,100,100,100,5026,5026,5026,279,279,279
