snap_dt_time,srce,region,province,property_type,property_state,size_group,count,mt_util_min,mt_util_max,mt_util_avg,mt_tot_min,mt_tot_max,mt_tot_avg,price_min,price_max,price_avg,etl_uf_x_mt2_min,etl_uf_x_mt2_max,etl_uf_x_mt2_avg,etl_value_min,etl_value_max,etl_value_avg,etl_score_min,etl_score_max,etl_score_avg
2020-07-29 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,80TO90,10,46,70,59,52,125,94,1319,3952,2329,22,56,39,317,1094,691,165,388,294
2020-07-27 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,80TO90,10,46,89,65,52,380,118,1319,4009,2453,18,56,38,317,2644,945,165,1813,436
2020-07-18 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,80TO90,20,48,90,68,52,205,98,1319,4850,2455,22,58,38,306,1788,801,158,533,320
2020-07-31 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,80TO90,15,46,85,65,52,151,104,1319,3952,2548,22,56,40,317,1222,805,165,469,315
2020-07-24 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,80TO90,13,57,89,70,72,380,134,1284,4009,2251,18,47,33,472,2644,1006,242,1813,499
2020-07-28 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,80TO90,10,46,80,61,52,380,117,1319,3952,2208,18,56,37,317,2644,844,165,1813,433
2020-07-24 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,90TO100,2,95,100,98,110,180,145,2187,4150,3169,22,44,33,1182,1818,1500,438,540,489
2020-07-25 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,90TO100,2,95,100,98,110,180,145,2187,4150,3169,22,44,33,1182,1818,1500,438,540,489
2020-07-30 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,90TO100,1,92,92,92,186,186,186,3900,3900,3900,42,42,42,1780,1780,1780,456,456,456
2020-07-31 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,90TO100,3,92,100,98,60,186,136,1840,3900,2955,31,42,35,874,1780,1337,433,475,455
2020-07-28 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,90TO100,1,95,95,95,180,180,180,4150,4150,4150,44,44,44,1818,1818,1818,438,438,438
2020-07-23 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,90TO100,1,100,100,100,110,110,110,2187,2187,2187,22,22,22,1182,1182,1182,540,540,540
2020-07-21 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,90TO100,1,100,100,100,110,110,110,2187,2187,2187,22,22,22,1182,1182,1182,540,540,540
2020-07-18 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,90TO100,1,96,96,96,112,112,112,2083,2083,2083,22,22,22,872,872,872,418,418,418
2020-07-29 00:00:00,portal inmobiliario,rm,san bernardo,house,usada,90TO100,2,95,100,98,60,180,120,1840,4150,2995,31,44,38,874,1818,1346,438,475,457
2020-07-28 00:00:00,portal inmobiliario,rm,san joaquin,aparment,usada,80TO90,9,36,70,53,40,70,54,2250,3650,3032,35,83,61,197,943,550,65,277,182
2020-07-18 00:00:00,portal inmobiliario,rm,san joaquin,aparment,usada,80TO90,3,36,50,43,40,52,47,2847,3000,2949,57,83,68,139,596,311,46,209,107
2020-07-24 00:00:00,portal inmobiliario,rm,san joaquin,aparment,usada,80TO90,2,38,60,49,38,60,49,2052,3100,2576,52,54,53,256,495,376,124,159,142
2020-07-21 00:00:00,portal inmobiliario,rm,san joaquin,aparment,usada,80TO90,5,36,60,46,38,60,48,2052,3100,2800,52,83,62,139,596,337,46,209,121
2020-07-23 00:00:00,portal inmobiliario,rm,san joaquin,aparment,usada,80TO90,3,36,60,45,38,60,46,2052,3100,2718,52,83,63,197,495,316,65,159,116
2020-07-24 00:00:00,portal inmobiliario,rm,san joaquin,aparment,nueva,80TO90,4,33,33,33,37,74,54,2055,2055,2055,62,62,62,285,703,477,138,342,232
2020-07-25 00:00:00,portal inmobiliario,rm,san joaquin,aparment,nueva,80TO90,4,33,33,33,37,74,54,2055,2055,2055,62,62,62,285,703,477,138,342,232
2020-07-23 00:00:00,portal inmobiliario,rm,san joaquin,aparment,nueva,80TO90,4,33,33,33,37,74,54,2055,2055,2055,62,62,62,285,703,477,138,342,232
2020-07-31 00:00:00,portal inmobiliario,rm,san joaquin,aparment,usada,80TO90,12,39,90,52,39,105,54,2700,4400,3223,44,78,65,214,1128,558,68,298,167
2020-07-25 00:00:00,portal inmobiliario,rm,san joaquin,aparment,usada,80TO90,4,36,65,47,38,68,50,2052,3400,2676,46,83,59,197,943,471,65,277,171
2020-07-29 00:00:00,portal inmobiliario,rm,san joaquin,aparment,usada,80TO90,10,35,70,51,38,70,53,1950,3650,2924,35,83,60,197,943,523,65,277,178
2020-07-27 00:00:00,portal inmobiliario,rm,san joaquin,aparment,usada,80TO90,8,36,70,54,40,70,56,2250,3650,3024,35,83,59,197,943,567,65,277,188
2020-07-30 00:00:00,portal inmobiliario,rm,san joaquin,aparment,usada,80TO90,12,35,90,54,38,105,56,1909,4400,3088,42,78,61,214,1128,585,68,298,185
2020-07-28 00:00:00,portal inmobiliario,rm,san joaquin,aparment,usada,90TO100,1,94,94,94,98,98,98,3990,3990,3990,42,42,42,1553,1553,1553,389,389,389
2020-07-29 00:00:00,portal inmobiliario,rm,san joaquin,aparment,usada,90TO100,1,94,94,94,98,98,98,3990,3990,3990,42,42,42,1553,1553,1553,389,389,389
2020-07-27 00:00:00,portal inmobiliario,rm,san joaquin,aparment,usada,90TO100,1,94,94,94,98,98,98,3990,3990,3990,42,42,42,1553,1553,1553,389,389,389
2020-07-29 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,100TO110,1,104,104,104,170,170,170,3125,3125,3125,30,30,30,1758,1758,1758,562,562,562
2020-07-30 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,100TO110,1,104,104,104,170,170,170,3125,3125,3125,30,30,30,1758,1758,1758,562,562,562
2020-07-31 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,100TO110,1,104,104,104,170,170,170,3125,3125,3125,30,30,30,1758,1758,1758,562,562,562
2020-07-29 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,120TO130,1,130,130,130,180,180,180,6250,6250,6250,48,48,48,1740,1740,1740,278,278,278
2020-07-31 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,120TO130,1,130,130,130,180,180,180,6250,6250,6250,48,48,48,1740,1740,1740,278,278,278
2020-07-30 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,120TO130,1,130,130,130,180,180,180,6250,6250,6250,48,48,48,1740,1740,1740,278,278,278
2020-07-24 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,120TO130,1,130,130,130,180,180,180,6250,6250,6250,48,48,48,1740,1740,1740,278,278,278
2020-07-31 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,130TO140,1,136,136,136,205,205,205,3469,3469,3469,26,26,26,2260,2260,2260,651,651,651
2020-07-30 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,130TO140,1,136,136,136,205,205,205,3469,3469,3469,26,26,26,2260,2260,2260,651,651,651
2020-07-18 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,140TO150,1,146,146,146,353,353,353,5499,5499,5499,38,38,38,3392,3392,3392,616,616,616
2020-07-25 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,140TO150,1,146,146,146,353,353,353,5499,5499,5499,38,38,38,3392,3392,3392,616,616,616
2020-07-27 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,140TO150,1,146,146,146,353,353,353,5499,5499,5499,38,38,38,3392,3392,3392,616,616,616
2020-07-29 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,140TO150,1,146,146,146,353,353,353,5499,5499,5499,38,38,38,3392,3392,3392,616,616,616
2020-07-21 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,140TO150,1,146,146,146,353,353,353,5499,5499,5499,38,38,38,3392,3392,3392,616,616,616
2020-07-28 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,140TO150,1,146,146,146,353,353,353,5499,5499,5499,38,38,38,3392,3392,3392,616,616,616
2020-07-31 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,140TO150,1,146,146,146,353,353,353,5499,5499,5499,38,38,38,3392,3392,3392,616,616,616
2020-07-30 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,150TO160,1,158,158,158,228,228,228,3950,3950,3950,25,25,25,1930,1930,1930,488,488,488
2020-07-31 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,150TO160,1,158,158,158,228,228,228,3950,3950,3950,25,25,25,1930,1930,1930,488,488,488
2020-07-29 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,170TO180,1,174,174,174,200,200,200,5300,5300,5300,30,30,30,2487,2487,2487,469,469,469
2020-07-27 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,170TO180,1,174,174,174,200,200,200,5300,5300,5300,30,30,30,2487,2487,2487,469,469,469
2020-07-28 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,170TO180,1,174,174,174,200,200,200,5300,5300,5300,30,30,30,2487,2487,2487,469,469,469
2020-07-31 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,2HTO250,1,220,220,220,500,500,500,5274,5274,5274,24,24,24,6944,6944,6944,1316,1316,1316
2020-07-18 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,80TO90,1,90,90,90,100,100,100,1745,1745,1745,19,19,19,1303,1303,1303,746,746,746
2020-07-31 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,80TO90,1,80,80,80,200,200,200,3125,3125,3125,39,39,39,1164,1164,1164,372,372,372
2020-07-30 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,80TO90,1,88,88,88,216,216,216,5690,5690,5690,65,65,65,1757,1757,1757,308,308,308
2020-07-29 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,80TO90,2,83,88,86,216,318,267,2843,5690,4267,34,65,50,1757,1823,1790,308,641,475
2020-07-28 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,80TO90,2,83,88,86,216,318,267,2843,5690,4267,34,65,50,1757,1823,1790,308,641,475
2020-07-27 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,80TO90,2,83,88,86,216,318,267,2843,5690,4267,34,65,50,1757,1823,1790,308,641,475
2020-07-28 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,90TO100,1,95,95,95,171,171,171,3570,3570,3570,38,38,38,893,893,893,250,250,250
2020-07-25 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,90TO100,1,95,95,95,171,171,171,3570,3570,3570,38,38,38,893,893,893,250,250,250
2020-07-18 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,90TO100,2,95,97,96,83,171,127,2482,3570,3026,30,38,34,893,979,936,250,394,322
2020-07-23 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,90TO100,1,97,97,97,83,83,83,2482,2482,2482,30,30,30,979,979,979,394,394,394
2020-07-31 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,90TO100,1,95,95,95,171,171,171,3570,3570,3570,38,38,38,731,731,731,204,204,204
2020-07-27 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,90TO100,1,95,95,95,171,171,171,3570,3570,3570,38,38,38,893,893,893,250,250,250
2020-07-21 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,90TO100,2,95,97,96,83,171,127,2482,3570,3026,30,38,34,893,979,936,250,394,322
2020-07-29 00:00:00,portal inmobiliario,rm,san joaquin,house,usada,90TO100,1,95,95,95,171,171,171,3570,3570,3570,38,38,38,893,893,893,250,250,250
2020-07-31 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,100TO110,1,110,110,110,852,852,852,6900,6900,6900,63,63,63,5127,5127,5127,743,743,743
2020-07-30 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,100TO110,1,110,110,110,852,852,852,6900,6900,6900,63,63,63,5127,5127,5127,743,743,743
2020-07-24 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,110TO120,1,114,114,114,442,442,442,8680,8680,8680,76,76,76,3538,3538,3538,407,407,407
2020-07-25 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,110TO120,1,114,114,114,442,442,442,8680,8680,8680,76,76,76,3538,3538,3538,407,407,407
2020-07-21 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,110TO120,1,114,114,114,442,442,442,8680,8680,8680,76,76,76,3538,3538,3538,407,407,407
2020-07-23 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,110TO120,1,114,114,114,442,442,442,8680,8680,8680,76,76,76,3538,3538,3538,407,407,407
2020-07-30 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,120TO130,2,122,130,126,9358,10000,9679,3298,3298,3298,25,27,26,55967,63859,59913,16969,19362,18166
2020-07-18 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,120TO130,2,123,130,127,1260,1687,1474,4826,5208,5017,37,42,40,6563,12894,9729,1359,2475,1917
2020-07-21 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,120TO130,2,123,130,127,1260,1687,1474,4826,5208,5017,37,42,40,6563,12894,9729,1359,2475,1917
2020-07-28 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,120TO130,1,122,122,122,9358,9358,9358,3298,3298,3298,27,27,27,55967,55967,55967,16969,16969,16969
2020-07-29 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,120TO130,1,122,122,122,9358,9358,9358,3298,3298,3298,27,27,27,55967,55967,55967,16969,16969,16969
2020-07-31 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,120TO130,2,122,130,126,9358,10000,9679,3298,3298,3298,25,27,26,55967,63859,59913,16969,19362,18166
2020-07-23 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,120TO130,1,130,130,130,1260,1260,1260,4826,4826,4826,37,37,37,6563,6563,6563,1359,1359,1359
2020-07-27 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,130TO140,1,140,140,140,900,900,900,9027,9027,9027,64,64,64,4502,4502,4502,498,498,498
2020-07-29 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,130TO140,1,140,140,140,900,900,900,9027,9027,9027,64,64,64,4502,4502,4502,498,498,498
2020-07-28 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,130TO140,1,140,140,140,900,900,900,9027,9027,9027,64,64,64,4502,4502,4502,498,498,498
2020-07-24 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,150TO160,1,160,160,160,600,600,600,5486,5486,5486,34,34,34,6835,6835,6835,1245,1245,1245
2020-07-28 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,150TO160,1,160,160,160,600,600,600,5486,5486,5486,34,34,34,6835,6835,6835,1245,1245,1245
2020-07-25 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,150TO160,1,160,160,160,600,600,600,5486,5486,5486,34,34,34,6835,6835,6835,1245,1245,1245
2020-07-27 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,150TO160,1,160,160,160,600,600,600,5486,5486,5486,34,34,34,6835,6835,6835,1245,1245,1245
2020-07-31 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,170TO180,1,180,180,180,5000,5000,5000,6600,6600,6600,37,37,37,34766,34766,34766,5267,5267,5267
2020-07-23 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,190TO2H,1,194,194,194,1830,1830,1830,12727,12727,12727,66,66,66,13219,13219,13219,1038,1038,1038
2020-07-21 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,190TO2H,2,194,194,194,1830,1830,1830,12650,12727,12689,65,66,66,13219,15659,14439,1038,1237,1138
2020-07-18 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,190TO2H,1,194,194,194,1830,1830,1830,12650,12650,12650,65,65,65,15659,15659,15659,1237,1237,1237
2020-07-24 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,190TO2H,1,194,194,194,1830,1830,1830,12727,12727,12727,66,66,66,13219,13219,13219,1038,1038,1038
2020-07-21 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,4HTO5H,1,500,500,500,600,600,600,3000,3000,3000,6,6,6,6412,6412,6412,2137,2137,2137
2020-07-18 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,4HTO5H,1,500,500,500,600,600,600,3000,3000,3000,6,6,6,6412,6412,6412,2137,2137,2137
2020-07-30 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,80TO90,1,85,85,85,882,882,882,4340,4340,4340,51,51,51,3399,3399,3399,783,783,783
2020-07-28 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,80TO90,1,76,76,76,590,590,590,4166,4166,4166,55,55,55,2880,2880,2880,691,691,691
2020-07-27 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,80TO90,1,76,76,76,590,590,590,4166,4166,4166,55,55,55,2880,2880,2880,691,691,691
2020-07-24 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,80TO90,1,76,76,76,590,590,590,4166,4166,4166,55,55,55,2880,2880,2880,691,691,691
2020-07-29 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,80TO90,1,76,76,76,590,590,590,4166,4166,4166,55,55,55,2880,2880,2880,691,691,691
2020-07-31 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,80TO90,1,85,85,85,882,882,882,4340,4340,4340,51,51,51,3399,3399,3399,783,783,783
2020-07-25 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,80TO90,1,76,76,76,590,590,590,4166,4166,4166,55,55,55,2880,2880,2880,691,691,691
2020-07-30 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,90TO100,1,100,100,100,210,210,210,2743,2743,2743,27,27,27,1858,1858,1858,677,677,677
2020-07-31 00:00:00,portal inmobiliario,rm,san jose de maipo,house,usada,90TO100,1,100,100,100,210,210,210,2743,2743,2743,27,27,27,1858,1858,1858,677,677,677
2020-07-21 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,100TO110,1,102,102,102,112,112,112,5469,5469,5469,54,54,54,1590,1590,1590,290,290,290
2020-07-24 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,100TO110,1,107,107,107,114,114,114,7638,7638,7638,71,71,71,1811,1811,1811,237,237,237
2020-07-18 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,100TO110,1,102,102,102,112,112,112,4469,4469,4469,44,44,44,1590,1590,1590,355,355,355
2020-07-30 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,100TO110,3,101,104,103,101,112,108,5218,5700,5463,52,55,54,1590,1818,1724,290,348,316
2020-07-25 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,100TO110,1,107,107,107,114,114,114,7638,7638,7638,71,71,71,1811,1811,1811,237,237,237
2020-07-23 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,100TO110,1,102,102,102,112,112,112,5469,5469,5469,54,54,54,1590,1590,1590,290,290,290
2020-07-31 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,100TO110,2,104,110,107,111,115,113,5700,5800,5750,53,55,54,1762,1848,1805,309,318,314
2020-07-30 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,110TO120,2,112,120,116,125,132,129,5930,5950,5940,49,53,51,2226,2308,2267,374,389,382
2020-07-31 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,110TO120,2,112,120,116,125,132,129,5930,5950,5940,49,53,51,2226,2308,2267,374,389,382
2020-07-25 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,130TO140,1,138,138,138,186,186,186,6000,6000,6000,43,43,43,2593,2593,2593,432,432,432
2020-07-23 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,130TO140,1,138,138,138,186,186,186,6000,6000,6000,43,43,43,2593,2593,2593,432,432,432
2020-07-21 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,130TO140,1,138,138,138,186,186,186,6000,6000,6000,43,43,43,2593,2593,2593,432,432,432
2020-07-24 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,130TO140,1,138,138,138,186,186,186,6000,6000,6000,43,43,43,2593,2593,2593,432,432,432
2020-07-29 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,80TO90,61,31,90,62,31,92,64,2082,5500,3264,37,86,55,186,1435,785,89,388,238
2020-07-30 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,80TO90,42,31,90,58,34,108,64,2013,6090,3309,38,179,60,221,1316,737,44,396,221
2020-07-23 00:00:00,portal inmobiliario,rm,san miguel,aparment,nueva,80TO90,8,35,38,37,40,76,54,2347,2714,2488,63,71,68,240,683,467,101,291,187
2020-07-18 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,80TO90,47,31,89,60,31,131,65,1909,6150,3171,31,89,54,139,1362,767,55,432,241
2020-07-25 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,80TO90,50,31,90,63,31,94,67,1857,6278,3309,34,83,54,153,1511,770,51,388,232
2020-07-24 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,80TO90,66,34,90,62,36,94,65,1857,6278,3374,34,83,56,153,1511,766,51,372,225
2020-07-23 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,80TO90,42,31,90,64,31,94,68,2050,6278,3447,33,83,56,186,1511,825,89,370,237
2020-07-31 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,80TO90,53,31,87,58,31,108,63,2013,5482,3371,38,77,60,186,1305,748,86,396,216
2020-07-28 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,80TO90,45,31,90,61,31,90,64,2082,4791,3219,37,86,55,153,1435,730,51,388,226
2020-07-27 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,80TO90,39,31,90,62,31,90,65,2082,6278,3304,37,83,54,153,1435,750,51,388,226
2020-07-27 00:00:00,portal inmobiliario,rm,san miguel,aparment,nueva,80TO90,7,36,48,42,40,75,61,2277,2548,2394,53,63,59,338,852,616,148,334,256
2020-07-28 00:00:00,portal inmobiliario,rm,san miguel,aparment,nueva,80TO90,7,36,48,42,40,75,61,2277,2548,2394,53,63,59,338,852,616,148,334,256
2020-07-21 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,80TO90,53,31,90,60,31,95,64,1991,6150,3307,33,89,57,139,1335,750,55,372,222
2020-07-25 00:00:00,portal inmobiliario,rm,san miguel,aparment,nueva,80TO90,7,36,48,42,40,75,61,2277,2548,2394,53,63,59,338,852,616,148,334,256
2020-07-24 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,90TO100,3,91,100,97,91,175,132,4850,9950,8000,53,100,82,1456,2145,1777,187,300,234
2020-07-18 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,90TO100,4,95,100,98,97,175,125,4340,9950,6484,43,100,66,1406,2128,1732,195,490,295
2020-07-25 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,90TO100,3,95,100,99,95,130,118,4166,9200,5844,42,92,60,1330,2128,1729,187,510,339
2020-07-27 00:00:00,portal inmobiliario,rm,san miguel,aparment,usada,90TO100,4,95,100,98,95,130,113,4166,9200,5717,42,92,59,1330,2128,1658,187,510,322
